37,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
38,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
38,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
39,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
39,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
40,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
40,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
41,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,0,21,
41,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.0,0,0.00,0,0.00,0.0,0,0,0,0,0,0,0,0,0,,1,21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
